TransactionID,CustomerName,PhoneNumber,City,CardNumber,TransactionDate,Amount,Merchant,Category,IsFraud
2799,Chaitaly Suri,09001388597,Madurai,4071775450756864,2024-10-03 12:46:09,37121.24,Reliance Digital,Electronics,0
2800,Urvi Shan,9389269481,Shahjahanpur,4392117059466961,2024-04-14 20:48:18,40837.35,Big Bazaar,Groceries,0
2801,Frederick Sahota,6518999403,Bhilwara,4295400545304212,2024-06-23 05:22:13,34947.26,Paytm Mall,Electronics,1
2802,Umang Zacharia,08947291551,Malegaon,4298168783326216,2024-03-11 12:37:55,41832.63,Myntra,Entertainment,0
2803,Jeremiah Majumdar,+910441568207,Karawal Nagar,4983623081726079,2024-08-18 11:30:42,15090.6,Flipkart,Groceries,0
2804,Shivani Krishnamurthy,+918656002295,Nagpur,4994018989266293,2024-06-01 03:39:01,30526.41,Paytm Mall,Groceries,0
2805,Vaishnavi Kibe,08919520984,Sambalpur,4493553417607987,2024-09-11 09:10:02,19294.7,Amazon India,Transport,0
2806,Peter Bala,+919143942074,Jabalpur,4777415463344195,2024-03-18 12:14:27,9302.9,Swiggy,Utilities,0
2807,Andrew Shetty,00096708338,Haldia,4597205652271921,2024-12-20 06:37:12,15326.89,Tata Cliq,Food & Dining,0
2808,Ishani Char,+916992871002,Adoni,4338287899172355,2024-05-14 03:21:44,45511.69,Zomato,Entertainment,0
2809,Pranav Thaman,9710575498,Bhiwandi,4704313455163889,2025-01-16 12:49:19,29588.84,Amazon India,Food & Dining,0
2810,Chandani Sule,+914384011540,Thiruvananthapuram,4809816608989111,2024-05-03 18:57:24,31114.37,Swiggy,Groceries,0
2811,Sanya Butala,6986830177,Belgaum,4969007055309625,2024-12-13 01:46:03,27709.38,Myntra,Utilities,0
2812,Noah Randhawa,0692804179,Miryalaguda,4094927453795695,2025-01-19 18:23:08,28672.87,Snapdeal,Utilities,0
2813,Falak Bhasin,+918471068973,Bhind,4033500376600286,2025-02-04 13:12:12,48019.22,Paytm Mall,Transport,0
2814,Zaid Balasubramanian,+912073081634,Gwalior,4672310109459752,2024-11-16 18:13:16,857.65,Myntra,Electronics,0
2815,Xavier Ram,+912735858243,Hajipur,4502725772619588,2024-12-05 17:24:58,38589.83,Myntra,Food & Dining,0
2816,Zaid Nori,+912485525687,Loni,4280857623623911,2024-08-10 15:54:10,2026.45,Myntra,Food & Dining,0
2817,Orinder Gokhale,1271643169,Motihari,4635729898205413,2024-06-05 09:46:27,12600.61,Snapdeal,Groceries,0
2818,Isha Zacharia,07238748489,Alappuzha,4068411602012213,2024-12-23 03:59:46,28465.21,Zomato,Entertainment,0
2819,Daksha Brar,07099521046,Tiruvottiyur,4225091357813740,2024-05-14 00:13:02,22246.05,Amazon India,Travel,1
2820,David Buch,+916819457545,Muzaffarnagar,4611044761494344,2024-03-09 13:20:08,1946.49,Zomato,Travel,0
2821,Zilmil Sur,1540992293,Alappuzha,4589729550552413,2024-04-11 23:40:49,27874.76,Swiggy,Groceries,0
2822,Raagini Johal,08550023097,Hindupur,4297254835459956,2024-08-27 21:38:09,4069.39,Snapdeal,Utilities,0
2823,Omya Datta,+919434102301,Faridabad,4782866198285900,2024-06-16 22:05:18,3295.77,Big Bazaar,Entertainment,0
2824,Nidhi Subramanian,+914815391221,Rohtak,4132633988684966,2024-08-16 22:32:32,13879.6,Paytm Mall,Clothing,0
2825,Laksh Bhatti,1067099053,Berhampur,4605690436444698,2024-06-13 13:37:01,8807.32,Snapdeal,Groceries,0
2826,Veer Wali,8922840144,Aurangabad,4615187104044643,2024-12-24 14:31:39,32764.58,Big Bazaar,Utilities,0
2827,Sachi Parikh,+910692153900,Nagpur,4573580541631891,2024-12-07 12:25:22,29036.55,Amazon India,Utilities,0
2828,Ishita Vaidya,+913012170994,Giridih,4748179890330393,2024-06-03 17:34:36,3134.56,Myntra,Entertainment,1
2829,Gaurangi Kala,01067076967,Udaipur,4718134102906163,2024-10-10 18:45:55,42262.05,Zomato,Utilities,0
2830,Darpan Padmanabhan,2894168631,Serampore,4891271773268579,2024-09-27 23:53:55,30068.88,Zomato,Electronics,0
2831,Girik Chadha,03405242699,Bhimavaram,4567678790541163,2024-11-18 01:28:57,22246.25,Tata Cliq,Electronics,0
2832,Advika Contractor,+917964049703,Farrukhabad,4976869900782814,2024-08-06 21:58:41,16356.87,Zomato,Health & Wellness,0
2833,Yashica Mohan,0824560943,Nagpur,4031115577018303,2025-03-01 00:11:21,21381.12,Myntra,Clothing,1
2834,Abha Krishnamurthy,02781219657,Uluberia,4302239354035710,2024-06-02 23:49:50,30387.64,Zomato,Food & Dining,0
2835,Shaurya Mann,6834854975,Ozhukarai,4549606607664715,2024-04-30 13:36:10,44879.87,Zomato,Travel,0
2836,Daniel Bobal,09821095927,Muzaffarpur,4980058326973603,2024-08-20 01:39:26,14773.75,Amazon India,Clothing,0
2837,Dipta Chandra,+918222629365,Panipat,4859683451161068,2024-07-16 18:58:23,14614.54,Big Bazaar,Recharge & Bills,1
2838,Yashasvi Thaker,01586940948,Solapur,4052048825267915,2024-12-15 18:09:29,30491.0,Zomato,Utilities,0
2839,Prisha Cheema,7001365122,Rajkot,4991780766154587,2024-12-15 18:44:53,37127.97,Snapdeal,Food & Dining,0
2840,Lavanya Madan,+911228985354,Bhilwara,4357691364725983,2025-01-17 12:45:09,19004.1,Snapdeal,Groceries,0
2841,Caleb Lall,3080453100,North Dumdum,4019426736325158,2024-06-04 23:30:28,7588.73,Flipkart,Electronics,0
2842,Nitara Chauhan,02847127199,Unnao,4475476917135956,2024-03-30 16:11:32,49616.74,Snapdeal,Utilities,0
2843,Mekhala Boase,+915522022796,Unnao,4419878333306559,2024-11-14 08:00:40,31553.19,Swiggy,Utilities,0
2844,Timothy Contractor,+919896835405,North Dumdum,4001280855172945,2024-10-02 12:51:15,42394.99,Tata Cliq,Groceries,0
2845,Advaith Biswas,07275063622,Nanded,4406056432900888,2024-10-27 12:38:32,32993.97,Tata Cliq,Travel,0
2846,Mitesh Bhat,4184446204,Aizawl,4053865312358488,2024-11-28 05:48:55,9831.68,Snapdeal,Entertainment,0
2847,Tristan Banik,04385729032,Chinsurah,4797273139211801,2024-09-18 12:52:04,16501.36,Zomato,Transport,0
2848,Omisha Narayan,9732460570,Pune,4155673376107271,2024-09-02 03:42:09,37434.6,Flipkart,Transport,0
2849,Manbir Mammen,5526746934,Jhansi,4119250583682514,2024-08-29 13:10:52,47884.67,Swiggy,Food & Dining,0
2850,Charvi Mitter,4000453444,Udaipur,4228372130273221,2025-01-02 08:15:22,28066.81,Flipkart,Food & Dining,0
2851,Ansh Lanka,4437628255,Proddatur,4792817272433476,2024-08-25 12:30:23,30300.41,Paytm Mall,Health & Wellness,0
2852,Aryan Aggarwal,7106235916,Moradabad,4827596559876941,2024-04-14 18:36:25,41408.27,Big Bazaar,Utilities,0
2853,Lohit Mammen,5130961273,Nagaon,4446495665660201,2024-09-12 08:14:20,45472.36,Snapdeal,Clothing,0
2854,Udant Sarraf,+915754941587,Gopalpur,4794941844265493,2024-11-06 21:43:15,39813.21,Zomato,Food & Dining,0
2855,Falan Rai,5508914908,Bhusawal,4502229518589767,2024-09-20 10:25:10,20484.29,Tata Cliq,Clothing,0
2856,Yoshita Dhawan,+914909342749,Dibrugarh,4574800486908024,2024-07-28 20:03:37,31668.23,Reliance Digital,Clothing,0
2857,Vrishti Dey,9520430160,Kolhapur,4752281551562497,2024-10-29 18:37:13,874.06,Flipkart,Health & Wellness,0
2858,Tanvi Roy,+915057599753,Jehanabad,4375997298468584,2025-01-12 04:08:39,27773.48,Paytm Mall,Electronics,0
2859,Robert Patel,0583076820,Chandrapur,4881940548465296,2025-02-27 00:32:07,1800.38,Swiggy,Groceries,0
2860,Adweta Krish,6848507013,Kolhapur,4602442117384964,2024-05-03 06:38:14,49497.68,Big Bazaar,Utilities,0
2861,Michael Aggarwal,+911041258860,Kavali,4355044057106206,2024-09-18 09:54:16,45939.29,Swiggy,Food & Dining,0
2862,Megha Chada,02827026125,Gandhidham,4022509201198856,2024-07-12 23:14:33,34876.74,Reliance Digital,Entertainment,0
2863,Inaya Din,04003518893,Satna,4604027183010086,2024-11-19 09:37:34,44881.57,Zomato,Recharge & Bills,0
2864,Nirja Kuruvilla,06632663188,Kavali,4649478979269112,2024-08-08 20:30:27,5477.81,Amazon India,Electronics,0
2865,Pooja Kapoor,07548452405,Gorakhpur,4876824584851667,2025-02-12 08:21:23,17812.39,Paytm Mall,Health & Wellness,0
2866,Chandran Nanda,04402741243,Chennai,4833142147238039,2024-05-04 12:51:05,37060.8,Swiggy,Entertainment,0
2867,Ojasvi Hari,08528529580,Bareilly,4892079042661360,2024-11-11 15:50:34,35035.67,Big Bazaar,Recharge & Bills,0
2868,Vamakshi Suri,8002810593,Sambalpur,4013279685596527,2024-04-03 10:54:54,46837.41,Flipkart,Clothing,0
2869,Anya Agarwal,+910772502109,Ballia,4641670214929074,2024-09-19 18:30:09,29718.31,Zomato,Travel,0
2870,Gautam Dalal,7274293317,Bhiwani,4060843829135393,2025-01-01 18:13:20,21985.49,Tata Cliq,Recharge & Bills,0
2871,Darpan Oommen,07634162531,Shimoga,4363115969554913,2024-12-14 16:43:29,38673.02,Reliance Digital,Entertainment,0
2872,Ansh Kothari,07905425317,Bikaner,4237393045741291,2025-03-03 22:53:14,2509.57,Tata Cliq,Utilities,0
2873,Champak Jayaraman,+912354836625,Tadipatri,4772178872878261,2024-07-14 14:41:33,42218.86,Swiggy,Entertainment,0
2874,Quincy Dugal,+919315910518,Kalyan-Dombivli,4718323953021558,2024-10-11 14:45:04,15997.06,Big Bazaar,Clothing,1
2875,Chanakya Barman,+913889113203,Lucknow,4972281089188702,2025-02-12 12:01:36,47258.13,Reliance Digital,Health & Wellness,0
2876,Upma Krish,4469690910,Thrissur,4033749612690722,2025-01-05 18:10:12,28799.38,Snapdeal,Food & Dining,0
2877,Onkar Kale,09202730499,Bettiah,4937980446007919,2025-02-09 09:08:32,14311.07,Flipkart,Entertainment,0
2878,Henry Devan,1075353542,Purnia,4550144301116705,2025-01-04 19:21:56,22001.95,Big Bazaar,Entertainment,0
2879,Amruta Varty,09618946585,Gandhidham,4375584912826429,2024-07-01 01:01:52,13045.51,Snapdeal,Electronics,0
2880,Yutika Buch,+915071689232,Morbi,4989301612792423,2024-07-29 07:16:37,33355.04,Big Bazaar,Electronics,0
2881,Harshil Maharaj,+910276799182,Panipat,4146753015705578,2024-12-15 16:15:27,41955.62,Big Bazaar,Groceries,0
2882,Jonathan Sidhu,6764263331,Sangli-Miraj & Kupwad,4428324200954105,2025-02-28 07:49:10,2083.28,Tata Cliq,Utilities,0
2883,Unni Doshi,1616934961,Tirupati,4621274140551625,2024-12-19 09:46:14,432.59,Amazon India,Food & Dining,0
2884,Leena Maharaj,3715303763,Morbi,4487820795207575,2024-03-11 17:23:52,47096.12,Snapdeal,Health & Wellness,0
2885,Suhani Kapoor,07531784164,Sonipat,4816743121827258,2024-10-09 15:57:35,26092.61,Paytm Mall,Entertainment,0
2886,Qadim Kashyap,02820978862,Kulti,4091575415796146,2024-12-22 20:47:39,35840.92,Flipkart,Travel,0
2887,Lipika Behl,9394758598,Barasat,4342213286879737,2024-05-07 04:44:25,24713.45,Flipkart,Clothing,0
2888,Ikbal Suri,+915489495053,Cuttack,4328019409451777,2024-10-20 07:48:34,36608.52,Flipkart,Food & Dining,0
2889,Zashil Sachdev,02157248956,Anantapur,4607682637406855,2024-10-11 20:09:20,37239.45,Reliance Digital,Electronics,0
2890,Nimrat Sahni,+915226124713,Bathinda,4643989979307005,2024-06-21 16:15:46,25402.3,Myntra,Travel,0
2891,Yashvi Chhabra,0211409155,Rewa,4064091917066932,2024-07-05 21:28:47,25690.92,Flipkart,Food & Dining,0
2892,Qarin Soman,00361932887,Durgapur,4383399704983563,2025-01-28 18:33:58,2014.01,Flipkart,Utilities,0
2893,Laksh Nayar,02171916849,Jehanabad,4768752643797970,2024-12-14 13:03:27,42087.41,Amazon India,Groceries,0
2894,Anya Nayar,1141010898,Rourkela,4634945905375491,2024-10-26 13:51:04,29358.53,Reliance Digital,Transport,0
2895,Yashodhara Bobal,8370394731,Ozhukarai,4905947137392668,2024-08-16 18:31:28,7656.51,Big Bazaar,Travel,0
2896,Vedika Krishna,1607319850,Fatehpur,4970751497674008,2024-05-02 23:47:01,10008.79,Flipkart,Utilities,0
2897,Riya Mann,+916470887044,Vellore,4556612824082871,2024-12-13 17:10:02,37497.35,Amazon India,Health & Wellness,0
2898,Balvan Loke,3659607545,Gaya,4730275879432059,2024-03-22 11:55:12,27931.08,Reliance Digital,Clothing,1
2899,Nakul Chawla,02995961708,Agartala,4336069434729697,2024-11-26 12:48:41,34430.28,Snapdeal,Health & Wellness,0
2900,Pavani Jani,+910345840943,Guna,4882649094125472,2024-04-27 09:58:48,11812.32,Zomato,Travel,0
2901,Chakradhar Sarkar,5707130802,Bettiah,4366647054719966,2024-04-19 05:27:47,47721.33,Myntra,Transport,0
2902,Jai Upadhyay,+912131723613,Tinsukia,4272440695351719,2024-09-01 03:02:32,33431.99,Paytm Mall,Health & Wellness,0
2903,Aachal Sachar,00577364140,South Dumdum,4001959408749503,2024-05-28 01:58:24,27216.32,Myntra,Electronics,0
2904,Teerth Thaker,4377211831,Guwahati,4956209484618023,2024-09-24 19:44:33,48149.66,Myntra,Health & Wellness,0
2905,Ekavir Dass,2506983214,Ambarnath,4530972048681820,2024-03-25 05:26:50,16337.31,Swiggy,Electronics,0
2906,Hamsini Murthy,+919218112464,Hospet,4863146870411518,2024-08-14 05:59:19,47820.14,Flipkart,Food & Dining,0
2907,Abeer Devi,+915234841719,Cuttack,4707730983922287,2024-04-29 23:05:48,35270.46,Paytm Mall,Travel,0
2908,Umang De,+913607149870,Bidhannagar,4571779185064193,2024-08-28 03:24:45,34392.37,Amazon India,Entertainment,0
2909,Quincy Goel,3947800050,Bahraich,4457676314131928,2024-10-30 03:51:46,10833.8,Swiggy,Groceries,0
2910,Samesh Lall,2904505732,Tenali,4566368568801095,2024-11-04 11:40:51,16227.28,Zomato,Health & Wellness,0
2911,Nathaniel Yadav,4583160496,Moradabad,4056259722370910,2024-06-17 02:34:37,22153.38,Swiggy,Entertainment,0
2912,Manan Wagle,+914858025769,Anand,4307726292875046,2024-07-21 11:52:59,13489.03,Reliance Digital,Food & Dining,0
2913,Kala Chand,9553945345,Dhule,4972510896641721,2024-10-02 15:08:01,2376.86,Paytm Mall,Health & Wellness,0
2914,Yatin Majumdar,+913242628989,Gandhinagar,4214611105597940,2024-05-15 05:16:08,43793.54,Tata Cliq,Transport,0
2915,Reyansh Puri,01765707794,Malegaon,4195654560356611,2024-10-31 18:16:07,5604.75,Snapdeal,Recharge & Bills,0
2916,Ayaan Bhattacharyya,+916671738233,Mahbubnagar,4032586637021694,2024-12-08 14:04:30,30287.56,Amazon India,Groceries,0
2917,Rayaan Salvi,+917627420860,Mangalore,4130271513326902,2024-04-09 09:30:48,4603.61,Zomato,Food & Dining,0
2918,Kevin Hegde,1748487415,Ahmedabad,4912416447968824,2024-06-11 20:46:28,27689.42,Amazon India,Utilities,0
2919,Megha Samra,4718344998,Eluru,4147548806174730,2024-09-20 06:12:51,26820.09,Big Bazaar,Utilities,0
2920,Zarna Devi,01691306831,Hindupur,4725536555605921,2024-05-17 01:27:03,35919.24,Myntra,Clothing,0
2921,Gagan Nagar,+915862170087,Jammu,4850341359070670,2024-04-07 02:15:08,16641.96,Reliance Digital,Utilities,0
2922,Vyanjana Kaur,05998659898,Howrah,4991111827984053,2024-11-10 19:05:16,47006.69,Amazon India,Groceries,0
2923,Suhani Pal,+912253769848,Jamalpur,4824550316307339,2024-07-16 22:10:48,26375.11,Tata Cliq,Health & Wellness,0
2924,Benjamin Solanki,07644932293,Patna,4410420710156338,2024-10-16 00:16:33,2210.03,Myntra,Entertainment,1
2925,Anika Bansal,03721366159,Kishanganj,4423289310498803,2024-08-14 07:38:28,31614.62,Reliance Digital,Groceries,0
2926,Sudiksha Nadkarni,04133081511,Ludhiana,4249638256971698,2024-10-25 15:22:48,6269.78,Swiggy,Health & Wellness,0
2927,Ekansh Nazareth,6135466390,Jammu,4105899114434245,2024-10-13 23:49:05,37052.23,Myntra,Electronics,0
2928,Ekbal Dhawan,02419750288,Davanagere,4565619112949041,2024-12-20 02:31:28,25275.03,Swiggy,Groceries,1
2929,Ucchal Hegde,+911867337265,Hajipur,4817454985627573,2024-09-04 15:38:32,41529.55,Snapdeal,Clothing,0
2930,Ria Kata,+915021421721,Muzaffarnagar,4720045165591518,2024-09-02 12:49:33,29450.97,Swiggy,Transport,0
2931,William Balasubramanian,+915300723248,Agartala,4224282344290719,2024-05-11 04:04:53,42979.22,Zomato,Health & Wellness,0
2932,Chakradev Parmar,02529449309,Davanagere,4405137488705545,2025-01-07 18:13:55,1269.25,Myntra,Travel,0
2933,Keya Garg,04560980787,Hubli–Dharwad,4215328233201860,2024-12-06 02:51:26,13287.07,Snapdeal,Travel,0
2934,Veer Varghese,2955363157,Sirsa,4384704022749308,2024-11-25 01:26:20,21533.78,Reliance Digital,Health & Wellness,0
2935,Hemani Bala,07023175081,Pondicherry,4388577260333605,2024-08-15 17:09:10,24219.14,Tata Cliq,Utilities,0
2936,Devika Madan,01334181291,Hosur,4521622965221198,2024-09-25 10:34:01,958.91,Paytm Mall,Health & Wellness,0
2937,Xalak Singhal,01109093320,Sikar,4062536138184874,2024-09-24 14:42:46,38158.75,Flipkart,Travel,0
2938,Jagrati Dora,+919100366758,Hosur,4573169562859167,2024-10-28 14:43:30,48762.01,Swiggy,Transport,0
2939,Nidra Nair,04858685873,Ambarnath,4733779979315897,2024-12-09 10:27:51,23892.64,Flipkart,Entertainment,0
2940,Fariq Sama,8621137596,Orai,4443387234142931,2024-10-14 14:09:05,40503.07,Flipkart,Electronics,0
2941,Janya Mani,0010380121,Bardhaman,4206797238428184,2024-05-10 17:25:15,10463.32,Paytm Mall,Recharge & Bills,0
2942,Dalaja Batra,+913921328390,Katihar,4633029739959928,2025-01-07 03:13:32,7152.4,Snapdeal,Travel,0
2943,Liam Basak,1330342289,Bareilly,4005156393513038,2024-10-26 17:39:29,41998.54,Reliance Digital,Groceries,0
2944,Abhimanyu Kala,+916545315743,Bhind,4432565094846450,2024-07-22 13:04:55,12675.99,Myntra,Food & Dining,0
2945,Orinder Bhasin,6112170437,Etawah,4564327332999603,2024-06-20 08:49:25,1921.83,Snapdeal,Recharge & Bills,0
2946,Veda Sabharwal,8171642074,Bhind,4843372417490972,2024-10-04 02:18:30,378.03,Reliance Digital,Utilities,0
2947,Sai Bose,+919674775316,Bhind,4177784251081657,2024-11-12 05:26:15,27324.88,Zomato,Transport,0
2948,Radhika Doctor,07536668028,Alappuzha,4066999551540327,2024-10-04 10:51:26,35472.52,Tata Cliq,Utilities,0
2949,Girik Palla,00956462956,Udaipur,4455451175595831,2024-10-12 18:08:33,49638.49,Flipkart,Electronics,0
2950,Advik Tiwari,06883849169,Jamshedpur,4085544364493749,2024-12-25 07:17:22,3967.47,Big Bazaar,Groceries,0
2951,Nidhi Kuruvilla,07880936766,Berhampore,4762894806335184,2024-08-14 21:28:25,37432.62,Big Bazaar,Transport,0
2952,Diya Balay,+916244400903,Warangal,4200231939020013,2025-01-07 17:21:48,48598.62,Amazon India,Health & Wellness,0
2953,Lucky Jaggi,+910679928463,Naihati,4472424305696059,2024-11-10 05:29:31,31345.63,Tata Cliq,Travel,0
2954,Aayush Tiwari,+914794905158,Hazaribagh,4642260817597012,2025-01-18 02:01:10,43723.33,Swiggy,Health & Wellness,1
2955,Baljiwan Rau,07313285155,Phusro,4581202725811419,2024-08-18 09:17:23,5967.41,Myntra,Entertainment,0
2956,Sanya Wali,0897079472,Tiruvottiyur,4428667719023360,2024-10-08 03:17:50,30793.51,Zomato,Recharge & Bills,0
2957,Raghav Dash,+912409860436,Bettiah,4917750863927764,2024-10-19 16:30:26,7161.73,Tata Cliq,Transport,0
2958,Aarini Goel,1963461087,Buxar,4704118535642319,2025-01-22 17:43:00,47604.57,Zomato,Utilities,0
2959,Liam Luthra,3751606140,Khammam,4078638124057924,2025-02-05 01:04:06,23658.29,Reliance Digital,Food & Dining,0
2960,Rehaan Chada,+914506453349,Vellore,4957300974652488,2024-06-02 13:10:06,36034.5,Big Bazaar,Clothing,0
2961,Yashica Parmer,2282487432,Haridwar,4401385986468488,2025-02-09 15:28:16,41487.46,Amazon India,Food & Dining,0
2962,Charles Atwal,0679471991,Visakhapatnam,4982599551140689,2024-12-11 03:30:58,7602.42,Flipkart,Groceries,0
2963,Vincent Shah,+919704922105,Jabalpur,4116282055641994,2024-11-14 07:15:09,9464.95,Flipkart,Utilities,0
2964,Bimala Magar,02512120865,Kolkata,4199975254707884,2024-05-25 07:50:46,4826.26,Snapdeal,Travel,0
2965,Aarna Dara,01361240360,Gaya,4701943058471637,2025-02-11 05:38:43,3431.92,Tata Cliq,Transport,0
2966,Pahal Sharaf,5529910062,Bhusawal,4827091760240269,2024-06-04 04:48:50,805.06,Reliance Digital,Entertainment,0
2967,Bachittar Batta,+917047640038,Gandhinagar,4708323878250839,2024-11-23 03:17:50,45584.38,Swiggy,Recharge & Bills,0
2968,Oni Toor,9682734707,Ichalkaranji,4603261244337490,2025-03-02 03:10:45,18427.01,Swiggy,Entertainment,0
2969,Azaan Radhakrishnan,02823608352,Rajpur Sonarpur,4259997989686206,2024-07-13 07:24:07,32115.81,Reliance Digital,Electronics,0
2970,Quincy Kibe,+913197991230,Etawah,4998627702874898,2024-12-26 05:48:43,5238.52,Reliance Digital,Entertainment,0
2971,Tamanna Chawla,03951617240,Sambalpur,4335174964684675,2024-04-14 02:54:52,28226.62,Big Bazaar,Utilities,0
2972,Leela Talwar,+911539573033,Amritsar,4772313336143453,2024-08-18 07:48:43,38326.11,Zomato,Recharge & Bills,0
2973,Januja Garde,03540570136,Tirunelveli,4046290709501428,2024-09-05 15:36:09,29649.28,Myntra,Recharge & Bills,0
2974,Kevin Om,+914616171327,Bally,4938457159669911,2025-01-20 13:52:45,23723.0,Big Bazaar,Groceries,0
2975,Ishwar Dave,8874668351,Vijayawada,4118563069066130,2024-04-10 21:22:39,49455.45,Flipkart,Recharge & Bills,0
2976,Idika Venkatesh,2283009463,Bettiah,4346119263393095,2024-03-19 12:13:30,8324.44,Amazon India,Food & Dining,0
2977,Dev Garg,+913082736365,Chittoor,4869559616891492,2024-03-20 20:41:21,48495.12,Big Bazaar,Utilities,0
2978,Bhavna Sama,06701629988,Tinsukia,4696542095822757,2024-03-07 09:09:24,21327.75,Paytm Mall,Food & Dining,0
2979,Pratyush Pant,03499850308,Dibrugarh,4916584914416860,2024-03-11 12:35:54,38024.37,Reliance Digital,Utilities,0
2980,Shivansh Agrawal,04874534010,Ramagundam,4449009154221842,2024-05-20 03:42:22,38718.59,Paytm Mall,Food & Dining,0
2981,Chakrika Krish,+915164998742,Bhopal,4257359728046675,2024-06-26 23:11:52,26147.09,Tata Cliq,Electronics,0
2982,Ishanvi Nagar,+914885303468,Hospet,4897239858798061,2024-08-20 06:03:31,42125.34,Big Bazaar,Entertainment,0
2983,Odika Thaman,06128844142,Ahmednagar,4040009536567378,2024-05-16 05:18:44,42009.82,Tata Cliq,Travel,0
2984,Kashvi Madan,06342853574,Bhatpara,4602869088775780,2024-09-10 00:10:03,39469.36,Flipkart,Utilities,0
2985,Charles Buch,06966671563,Bahraich,4665273596552894,2024-09-18 08:28:58,32639.4,Big Bazaar,Groceries,0
2986,Girish Khare,02651255857,Dindigul,4925797766800028,2024-08-25 14:37:19,42783.08,Zomato,Health & Wellness,0
2987,Tanvi Mane,07749205031,Karawal Nagar,4340211990643698,2025-01-05 05:15:56,28033.72,Reliance Digital,Health & Wellness,0
2988,Sara Kota,0283927817,Akola,4692191677108666,2025-01-25 16:36:39,46666.3,Amazon India,Transport,0
2989,Oeshi Shanker,+916137018110,Panihati,4869030045129797,2024-11-21 13:44:58,26347.53,Amazon India,Recharge & Bills,0
2990,Darika Sehgal,7894156797,Guna,4527845127105389,2024-11-30 13:56:25,4796.01,Zomato,Entertainment,0
2991,Upadhriti Vaidya,1771020378,Rampur,4847625996723345,2024-08-01 11:27:39,748.43,Myntra,Groceries,0
2992,Vidhi Yohannan,03824698716,Etawah,4189474717993887,2024-08-07 22:06:27,32119.54,Swiggy,Groceries,0
2993,Nidra Chandra,2915163945,Nanded,4312773152815905,2024-06-20 16:56:51,35242.8,Myntra,Groceries,0
2994,Luke Lall,3430674167,Cuttack,4891308981791156,2024-10-26 06:49:44,41183.95,Paytm Mall,Recharge & Bills,0
2995,Peter Maharaj,+917243675235,New Delhi,4988913997968872,2024-09-19 06:12:04,24565.99,Paytm Mall,Utilities,0
2996,Widisha Bose,5353077218,Aligarh,4108973356130857,2024-04-28 02:59:32,2005.86,Amazon India,Recharge & Bills,0
2997,Jason De,+914692978370,Mira-Bhayandar,4345784839974131,2024-07-23 17:15:36,7744.27,Big Bazaar,Clothing,0
2998,Zehaan Kumer,02769662428,Panihati,4710103833311298,2024-08-25 21:20:30,41719.82,Flipkart,Groceries,0
2999,Vinaya Wali,08943383645,Tinsukia,4663788313066714,2024-04-28 13:29:38,35558.48,Zomato,Electronics,0
3000,Avi Varma,2968292459,Dharmavaram,4739548166149870,2025-01-22 10:31:33,13946.16,Reliance Digital,Recharge & Bills,0
3001,Devansh Dhar,4023814049,Kavali,4721556325258888,2024-07-24 11:14:35,16699.98,Zomato,Clothing,0
3002,Ojasvi Oak,4557017278,Rajpur Sonarpur,4313312568096344,2024-09-15 14:08:21,29383.69,Zomato,Utilities,1
3003,Anay Bumb,2900210796,Gandhinagar,4457364149286403,2024-04-18 09:47:26,33258.32,Swiggy,Groceries,0
3004,Kiaan Pall,02029813528,Sambalpur,4902051093282121,2024-12-03 15:02:59,41269.87,Tata Cliq,Clothing,0
3005,Aarav Bhandari,+910046835241,Pimpri-Chinchwad,4855786796302356,2024-10-14 15:24:06,4290.04,Paytm Mall,Groceries,0
3006,Chatura Raval,5152701274,Raipur,4652335701916507,2024-10-09 06:52:36,10014.3,Tata Cliq,Health & Wellness,0
3007,Laksh Mistry,08221325880,Machilipatnam,4967642495476717,2024-10-17 11:23:15,37366.74,Amazon India,Entertainment,0
3008,Tarak Shere,2814802298,Naihati,4292706536612113,2025-01-05 11:10:06,17599.17,Zomato,Travel,0
3009,Wriddhish Palla,1158270245,Nagaon,4474412404384287,2024-12-16 10:46:16,34844.98,Snapdeal,Travel,0
3010,Ekansh Bobal,02396319010,Raebareli,4923446332111948,2024-09-07 09:51:10,45908.75,Big Bazaar,Electronics,0
3011,Bahadurjit Dua,+912066326739,Saharsa,4378556712301677,2024-07-01 14:30:30,29598.31,Amazon India,Clothing,0
3012,Yashasvi Kannan,+918233177736,Gudivada,4832864641266304,2024-07-13 14:20:00,10954.54,Zomato,Travel,0
3013,Lakshmi Purohit,6609685075,Gurgaon,4354681755795870,2024-11-11 19:09:57,36241.41,Reliance Digital,Entertainment,0
3014,Anusha Pingle,06035623802,North Dumdum,4862338841017950,2024-09-28 13:59:06,32151.64,Reliance Digital,Clothing,0
3015,Suhani Bhakta,2375619042,Bhilwara,4781794632951468,2024-08-28 18:55:17,19027.59,Myntra,Clothing,0
3016,Caleb Lanka,3182118148,Patna,4241674974899588,2024-06-01 21:42:15,28295.49,Swiggy,Transport,0
3017,Upma Deo,2297830991,Aurangabad,4187996344060880,2024-05-12 15:46:03,13712.69,Reliance Digital,Clothing,0
3018,Urvi Bali,05037181962,Bhalswa Jahangir Pur,4293989085532770,2024-11-23 18:15:29,13041.77,Paytm Mall,Entertainment,0
