TransactionID,CustomerName,City,TransactionDate,Amount,Merchant,Category,IsFraud
2848,Omisha Narayan,Pune,2024-09-02 03:42:09,37434.6,Flipkart,Transport,0
2849,Manbir Mammen,Jhansi,2024-08-29 13:10:52,47884.67,Swiggy,Food & Dining,0
2850,Charvi Mitter,Udaipur,2025-01-02 08:15:22,28066.81,Flipkart,Food & Dining,0
2851,Ansh Lanka,Proddatur,2024-08-25 12:30:23,30300.41,Paytm Mall,Health & Wellness,0
2852,Aryan Aggarwal,Moradabad,2024-04-14 18:36:25,41408.27,Big Bazaar,Utilities,0
2853,Lohit Mammen,Nagaon,2024-09-12 08:14:20,45472.36,Snapdeal,Clothing,0
2854,Udant Sarraf,Gopalpur,2024-11-06 21:43:15,39813.21,Zomato,Food & Dining,0
2855,Falan Rai,Bhusawal,2024-09-20 10:25:10,20484.29,Tata Cliq,Clothing,0
2856,Yoshita Dhawan,Dibrugarh,2024-07-28 20:03:37,31668.23,Reliance Digital,Clothing,0
2857,Vrishti Dey,Kolhapur,2024-10-29 18:37:13,874.06,Flipkart,Health & Wellness,0
2858,Tanvi Roy,Jehanabad,2025-01-12 04:08:39,27773.48,Paytm Mall,Electronics,0
2859,Robert Patel,Chandrapur,2025-02-27 00:32:07,1800.38,Swiggy,Groceries,0
2860,Adweta Krish,Kolhapur,2024-05-03 06:38:14,49497.68,Big Bazaar,Utilities,0
2861,Michael Aggarwal,Kavali,2024-09-18 09:54:16,45939.29,Swiggy,Food & Dining,0
2862,Megha Chada,Gandhidham,2024-07-12 23:14:33,34876.74,Reliance Digital,Entertainment,0
2863,Inaya Din,Satna,2024-11-19 09:37:34,44881.57,Zomato,Recharge & Bills,0
2864,Nirja Kuruvilla,Kavali,2024-08-08 20:30:27,5477.81,Amazon India,Electronics,0
2865,Pooja Kapoor,Gorakhpur,2025-02-12 08:21:23,17812.39,Paytm Mall,Health & Wellness,0
2866,Chandran Nanda,Chennai,2024-05-04 12:51:05,37060.8,Swiggy,Entertainment,0
2867,Ojasvi Hari,Bareilly,2024-11-11 15:50:34,35035.67,Big Bazaar,Recharge & Bills,0
2868,Vamakshi Suri,Sambalpur,2024-04-03 10:54:54,46837.41,Flipkart,Clothing,0
2869,Anya Agarwal,Ballia,2024-09-19 18:30:09,29718.31,Zomato,Travel,0
2870,Gautam Dalal,Bhiwani,2025-01-01 18:13:20,21985.49,Tata Cliq,Recharge & Bills,0
2871,Darpan Oommen,Shimoga,2024-12-14 16:43:29,38673.02,Reliance Digital,Entertainment,0
2872,Ansh Kothari,Bikaner,2025-03-03 22:53:14,2509.57,Tata Cliq,Utilities,0
2873,Champak Jayaraman,Tadipatri,2024-07-14 14:41:33,42218.86,Swiggy,Entertainment,0
2874,Quincy Dugal,Kalyan-Dombivli,2024-10-11 14:45:04,15997.06,Big Bazaar,Clothing,1
2875,Chanakya Barman,Lucknow,2025-02-12 12:01:36,47258.13,Reliance Digital,Health & Wellness,0
2876,Upma Krish,Thrissur,2025-01-05 18:10:12,28799.38,Snapdeal,Food & Dining,0
2877,Onkar Kale,Bettiah,2025-02-09 09:08:32,14311.07,Flipkart,Entertainment,0
2878,Henry Devan,Purnia,2025-01-04 19:21:56,22001.95,Big Bazaar,Entertainment,0
2879,Amruta Varty,Gandhidham,2024-07-01 01:01:52,13045.51,Snapdeal,Electronics,0
2880,Yutika Buch,Morbi,2024-07-29 07:16:37,33355.04,Big Bazaar,Electronics,0
2881,Harshil Maharaj,Panipat,2024-12-15 16:15:27,41955.62,Big Bazaar,Groceries,0
2882,Jonathan Sidhu,Sangli-Miraj & Kupwad,2025-02-28 07:49:10,2083.28,Tata Cliq,Utilities,0
2883,Unni Doshi,Tirupati,2024-12-19 09:46:14,432.59,Amazon India,Food & Dining,0
2884,Leena Maharaj,Morbi,2024-03-11 17:23:52,47096.12,Snapdeal,Health & Wellness,0
2885,Suhani Kapoor,Sonipat,2024-10-09 15:57:35,26092.61,Paytm Mall,Entertainment,0
2886,Qadim Kashyap,Kulti,2024-12-22 20:47:39,35840.92,Flipkart,Travel,0
2887,Lipika Behl,Barasat,2024-05-07 04:44:25,24713.45,Flipkart,Clothing,0
2888,Ikbal Suri,Cuttack,2024-10-20 07:48:34,36608.52,Flipkart,Food & Dining,0
2889,Zashil Sachdev,Anantapur,2024-10-11 20:09:20,37239.45,Reliance Digital,Electronics,0
2890,Nimrat Sahni,Bathinda,2024-06-21 16:15:46,25402.3,Myntra,Travel,0
2891,Yashvi Chhabra,Rewa,2024-07-05 21:28:47,25690.92,Flipkart,Food & Dining,0
2892,Qarin Soman,Durgapur,2025-01-28 18:33:58,2014.01,Flipkart,Utilities,0
2893,Laksh Nayar,Jehanabad,2024-12-14 13:03:27,42087.41,Amazon India,Groceries,0
2894,Anya Nayar,Rourkela,2024-10-26 13:51:04,29358.53,Reliance Digital,Transport,0
2895,Yashodhara Bobal,Ozhukarai,2024-08-16 18:31:28,7656.51,Big Bazaar,Travel,0
2896,Vedika Krishna,Fatehpur,2024-05-02 23:47:01,10008.79,Flipkart,Utilities,0
2897,Riya Mann,Vellore,2024-12-13 17:10:02,37497.35,Amazon India,Health & Wellness,0
2898,Balvan Loke,Gaya,2024-03-22 11:55:12,27931.08,Reliance Digital,Clothing,1
2899,Nakul Chawla,Agartala,2024-11-26 12:48:41,34430.28,Snapdeal,Health & Wellness,0
2900,Pavani Jani,Guna,2024-04-27 09:58:48,11812.32,Zomato,Travel,0
2901,Chakradhar Sarkar,Bettiah,2024-04-19 05:27:47,47721.33,Myntra,Transport,0
2902,Jai Upadhyay,Tinsukia,2024-09-01 03:02:32,33431.99,Paytm Mall,Health & Wellness,0
2903,Aachal Sachar,South Dumdum,2024-05-28 01:58:24,27216.32,Myntra,Electronics,0
2904,Teerth Thaker,Guwahati,2024-09-24 19:44:33,48149.66,Myntra,Health & Wellness,0
2905,Ekavir Dass,Ambarnath,2024-03-25 05:26:50,16337.31,Swiggy,Electronics,0
2906,Hamsini Murthy,Hospet,2024-08-14 05:59:19,47820.14,Flipkart,Food & Dining,0
2907,Abeer Devi,Cuttack,2024-04-29 23:05:48,35270.46,Paytm Mall,Travel,0
2908,Umang De,Bidhannagar,2024-08-28 03:24:45,34392.37,Amazon India,Entertainment,0
2909,Quincy Goel,Bahraich,2024-10-30 03:51:46,10833.8,Swiggy,Groceries,0
2910,Samesh Lall,Tenali,2024-11-04 11:40:51,16227.28,Zomato,Health & Wellness,0
2911,Nathaniel Yadav,Moradabad,2024-06-17 02:34:37,22153.38,Swiggy,Entertainment,0
2912,Manan Wagle,Anand,2024-07-21 11:52:59,13489.03,Reliance Digital,Food & Dining,0
2913,Kala Chand,Dhule,2024-10-02 15:08:01,2376.86,Paytm Mall,Health & Wellness,0
2914,Yatin Majumdar,Gandhinagar,2024-05-15 05:16:08,43793.54,Tata Cliq,Transport,0
2915,Reyansh Puri,Malegaon,2024-10-31 18:16:07,5604.75,Snapdeal,Recharge & Bills,0
2916,Ayaan Bhattacharyya,Mahbubnagar,2024-12-08 14:04:30,30287.56,Amazon India,Groceries,0
2917,Rayaan Salvi,Mangalore,2024-04-09 09:30:48,4603.61,Zomato,Food & Dining,0
2918,Kevin Hegde,Ahmedabad,2024-06-11 20:46:28,27689.42,Amazon India,Utilities,0
2919,Megha Samra,Eluru,2024-09-20 06:12:51,26820.09,Big Bazaar,Utilities,0
2920,Zarna Devi,Hindupur,2024-05-17 01:27:03,35919.24,Myntra,Clothing,0
2921,Gagan Nagar,Jammu,2024-04-07 02:15:08,16641.96,Reliance Digital,Utilities,0
2922,Vyanjana Kaur,Howrah,2024-11-10 19:05:16,47006.69,Amazon India,Groceries,0
2923,Suhani Pal,Jamalpur,2024-07-16 22:10:48,26375.11,Tata Cliq,Health & Wellness,0
2924,Benjamin Solanki,Patna,2024-10-16 00:16:33,2210.03,Myntra,Entertainment,1
2925,Anika Bansal,Kishanganj,2024-08-14 07:38:28,31614.62,Reliance Digital,Groceries,0
2926,Sudiksha Nadkarni,Ludhiana,2024-10-25 15:22:48,6269.78,Swiggy,Health & Wellness,0
2927,Ekansh Nazareth,Jammu,2024-10-13 23:49:05,37052.23,Myntra,Electronics,0
2928,Ekbal Dhawan,Davanagere,2024-12-20 02:31:28,25275.03,Swiggy,Groceries,1
2929,Ucchal Hegde,Hajipur,2024-09-04 15:38:32,41529.55,Snapdeal,Clothing,0
2930,Ria Kata,Muzaffarnagar,2024-09-02 12:49:33,29450.97,Swiggy,Transport,0
2931,William Balasubramanian,Agartala,2024-05-11 04:04:53,42979.22,Zomato,Health & Wellness,0
2932,Chakradev Parmar,Davanagere,2025-01-07 18:13:55,1269.25,Myntra,Travel,0
2933,Keya Garg,Hubli–Dharwad,2024-12-06 02:51:26,13287.07,Snapdeal,Travel,0
2934,Veer Varghese,Sirsa,2024-11-25 01:26:20,21533.78,Reliance Digital,Health & Wellness,0
2935,Hemani Bala,Pondicherry,2024-08-15 17:09:10,24219.14,Tata Cliq,Utilities,0
2936,Devika Madan,Hosur,2024-09-25 10:34:01,958.91,Paytm Mall,Health & Wellness,0
2937,Xalak Singhal,Sikar,2024-09-24 14:42:46,38158.75,Flipkart,Travel,0
2938,Jagrati Dora,Hosur,2024-10-28 14:43:30,48762.01,Swiggy,Transport,0
2939,Nidra Nair,Ambarnath,2024-12-09 10:27:51,23892.64,Flipkart,Entertainment,0
2940,Fariq Sama,Orai,2024-10-14 14:09:05,40503.07,Flipkart,Electronics,0
2941,Janya Mani,Bardhaman,2024-05-10 17:25:15,10463.32,Paytm Mall,Recharge & Bills,0
2942,Dalaja Batra,Katihar,2025-01-07 03:13:32,7152.4,Snapdeal,Travel,0
2943,Liam Basak,Bareilly,2024-10-26 17:39:29,41998.54,Reliance Digital,Groceries,0
2944,Abhimanyu Kala,Bhind,2024-07-22 13:04:55,12675.99,Myntra,Food & Dining,0
2945,Orinder Bhasin,Etawah,2024-06-20 08:49:25,1921.83,Snapdeal,Recharge & Bills,0
2946,Veda Sabharwal,Bhind,2024-10-04 02:18:30,378.03,Reliance Digital,Utilities,0
2947,Sai Bose,Bhind,2024-11-12 05:26:15,27324.88,Zomato,Transport,0
2948,Radhika Doctor,Alappuzha,2024-10-04 10:51:26,35472.52,Tata Cliq,Utilities,0
2949,Girik Palla,Udaipur,2024-10-12 18:08:33,49638.49,Flipkart,Electronics,0
2950,Advik Tiwari,Jamshedpur,2024-12-25 07:17:22,3967.47,Big Bazaar,Groceries,0
2951,Nidhi Kuruvilla,Berhampore,2024-08-14 21:28:25,37432.62,Big Bazaar,Transport,0
2952,Diya Balay,Warangal,2025-01-07 17:21:48,48598.62,Amazon India,Health & Wellness,0
2953,Lucky Jaggi,Naihati,2024-11-10 05:29:31,31345.63,Tata Cliq,Travel,0
2954,Aayush Tiwari,Hazaribagh,2025-01-18 02:01:10,43723.33,Swiggy,Health & Wellness,1
2955,Baljiwan Rau,Phusro,2024-08-18 09:17:23,5967.41,Myntra,Entertainment,0
2956,Sanya Wali,Tiruvottiyur,2024-10-08 03:17:50,30793.51,Zomato,Recharge & Bills,0
2957,Raghav Dash,Bettiah,2024-10-19 16:30:26,7161.73,Tata Cliq,Transport,0
2958,Aarini Goel,Buxar,2025-01-22 17:43:00,47604.57,Zomato,Utilities,0
2959,Liam Luthra,Khammam,2025-02-05 01:04:06,23658.29,Reliance Digital,Food & Dining,0
2960,Rehaan Chada,Vellore,2024-06-02 13:10:06,36034.5,Big Bazaar,Clothing,0
2961,Yashica Parmer,Haridwar,2025-02-09 15:28:16,41487.46,Amazon India,Food & Dining,0
2962,Charles Atwal,Visakhapatnam,2024-12-11 03:30:58,7602.42,Flipkart,Groceries,0
2963,Vincent Shah,Jabalpur,2024-11-14 07:15:09,9464.95,Flipkart,Utilities,0
2964,Bimala Magar,Kolkata,2024-05-25 07:50:46,4826.26,Snapdeal,Travel,0
2965,Aarna Dara,Gaya,2025-02-11 05:38:43,3431.92,Tata Cliq,Transport,0
2966,Pahal Sharaf,Bhusawal,2024-06-04 04:48:50,805.06,Reliance Digital,Entertainment,0
2967,Bachittar Batta,Gandhinagar,2024-11-23 03:17:50,45584.38,Swiggy,Recharge & Bills,0
2968,Oni Toor,Ichalkaranji,2025-03-02 03:10:45,18427.01,Swiggy,Entertainment,0
2969,Azaan Radhakrishnan,Rajpur Sonarpur,2024-07-13 07:24:07,32115.81,Reliance Digital,Electronics,0
2970,Quincy Kibe,Etawah,2024-12-26 05:48:43,5238.52,Reliance Digital,Entertainment,0
2971,Tamanna Chawla,Sambalpur,2024-04-14 02:54:52,28226.62,Big Bazaar,Utilities,0
2972,Leela Talwar,Amritsar,2024-08-18 07:48:43,38326.11,Zomato,Recharge & Bills,0
2973,Januja Garde,Tirunelveli,2024-09-05 15:36:09,29649.28,Myntra,Recharge & Bills,0
2974,Kevin Om,Bally,2025-01-20 13:52:45,23723.0,Big Bazaar,Groceries,0
2975,Ishwar Dave,Vijayawada,2024-04-10 21:22:39,49455.45,Flipkart,Recharge & Bills,0
2976,Idika Venkatesh,Bettiah,2024-03-19 12:13:30,8324.44,Amazon India,Food & Dining,0
2977,Dev Garg,Chittoor,2024-03-20 20:41:21,48495.12,Big Bazaar,Utilities,0
2978,Bhavna Sama,Tinsukia,2024-03-07 09:09:24,21327.75,Paytm Mall,Food & Dining,0
2979,Pratyush Pant,Dibrugarh,2024-03-11 12:35:54,38024.37,Reliance Digital,Utilities,0
2980,Shivansh Agrawal,Ramagundam,2024-05-20 03:42:22,38718.59,Paytm Mall,Food & Dining,0
2981,Chakrika Krish,Bhopal,2024-06-26 23:11:52,26147.09,Tata Cliq,Electronics,0
2982,Ishanvi Nagar,Hospet,2024-08-20 06:03:31,42125.34,Big Bazaar,Entertainment,0
2983,Odika Thaman,Ahmednagar,2024-05-16 05:18:44,42009.82,Tata Cliq,Travel,0
2984,Kashvi Madan,Bhatpara,2024-09-10 00:10:03,39469.36,Flipkart,Utilities,0
2985,Charles Buch,Bahraich,2024-09-18 08:28:58,32639.4,Big Bazaar,Groceries,0
2986,Girish Khare,Dindigul,2024-08-25 14:37:19,42783.08,Zomato,Health & Wellness,0
2987,Tanvi Mane,Karawal Nagar,2025-01-05 05:15:56,28033.72,Reliance Digital,Health & Wellness,0
2988,Sara Kota,Akola,2025-01-25 16:36:39,46666.3,Amazon India,Transport,0
2989,Oeshi Shanker,Panihati,2024-11-21 13:44:58,26347.53,Amazon India,Recharge & Bills,0
2990,Darika Sehgal,Guna,2024-11-30 13:56:25,4796.01,Zomato,Entertainment,0
2991,Upadhriti Vaidya,Rampur,2024-08-01 11:27:39,748.43,Myntra,Groceries,0
2992,Vidhi Yohannan,Etawah,2024-08-07 22:06:27,32119.54,Swiggy,Groceries,0
2993,Nidra Chandra,Nanded,2024-06-20 16:56:51,35242.8,Myntra,Groceries,0
2994,Luke Lall,Cuttack,2024-10-26 06:49:44,41183.95,Paytm Mall,Recharge & Bills,0
2995,Peter Maharaj,New Delhi,2024-09-19 06:12:04,24565.99,Paytm Mall,Utilities,0
2996,Widisha Bose,Aligarh,2024-04-28 02:59:32,2005.86,Amazon India,Recharge & Bills,0
2997,Jason De,Mira-Bhayandar,2024-07-23 17:15:36,7744.27,Big Bazaar,Clothing,0
2998,Zehaan Kumer,Panihati,2024-08-25 21:20:30,41719.82,Flipkart,Groceries,0
2999,Vinaya Wali,Tinsukia,2024-04-28 13:29:38,35558.48,Zomato,Electronics,0
3000,Avi Varma,Dharmavaram,2025-01-22 10:31:33,13946.16,Reliance Digital,Recharge & Bills,0
3001,Devansh Dhar,Kavali,2024-07-24 11:14:35,16699.98,Zomato,Clothing,0
3002,Ojasvi Oak,Rajpur Sonarpur,2024-09-15 14:08:21,29383.69,Zomato,Utilities,1
3003,Anay Bumb,Gandhinagar,2024-04-18 09:47:26,33258.32,Swiggy,Groceries,0
3004,Kiaan Pall,Sambalpur,2024-12-03 15:02:59,41269.87,Tata Cliq,Clothing,0
3005,Aarav Bhandari,Pimpri-Chinchwad,2024-10-14 15:24:06,4290.04,Paytm Mall,Groceries,0
3006,Chatura Raval,Raipur,2024-10-09 06:52:36,10014.3,Tata Cliq,Health & Wellness,0
3007,Laksh Mistry,Machilipatnam,2024-10-17 11:23:15,37366.74,Amazon India,Entertainment,0
3008,Tarak Shere,Naihati,2025-01-05 11:10:06,17599.17,Zomato,Travel,0
3009,Wriddhish Palla,Nagaon,2024-12-16 10:46:16,34844.98,Snapdeal,Travel,0
3010,Ekansh Bobal,Raebareli,2024-09-07 09:51:10,45908.75,Big Bazaar,Electronics,0
3011,Bahadurjit Dua,Saharsa,2024-07-01 14:30:30,29598.31,Amazon India,Clothing,0
3012,Yashasvi Kannan,Gudivada,2024-07-13 14:20:00,10954.54,Zomato,Travel,0
3013,Lakshmi Purohit,Gurgaon,2024-11-11 19:09:57,36241.41,Reliance Digital,Entertainment,0
3014,Anusha Pingle,North Dumdum,2024-09-28 13:59:06,32151.64,Reliance Digital,Clothing,0
3015,Suhani Bhakta,Bhilwara,2024-08-28 18:55:17,19027.59,Myntra,Clothing,0
3016,Caleb Lanka,Patna,2024-06-01 21:42:15,28295.49,Swiggy,Transport,0
3017,Upma Deo,Aurangabad,2024-05-12 15:46:03,13712.69,Reliance Digital,Clothing,0
3018,Urvi Bali,Bhalswa Jahangir Pur,2024-11-23 18:15:29,13041.77,Paytm Mall,Entertainment,0
3019,Hritik Parikh,Coimbatore,2024-04-03 06:14:21,17822.14,Zomato,Food & Dining,0
3020,Maanav Sodhi,Malegaon,2024-09-13 23:20:57,26199.83,Big Bazaar,Groceries,0
3021,Meera Bhavsar,Chittoor,2024-05-27 08:00:58,29302.63,Big Bazaar,Utilities,0
3022,Lajita Hora,Nangloi Jat,2024-06-10 14:16:31,49688.41,Swiggy,Food & Dining,0
3023,Neel Subramanian,Bokaro,2024-08-16 21:51:20,34132.69,Myntra,Transport,0
3024,Tejas Singh,Ujjain,2024-12-18 23:19:08,48427.67,Tata Cliq,Entertainment,0
3025,Yamini Dyal,Chapra,2024-10-29 22:36:52,38693.11,Myntra,Transport,0
3026,Unni Choudhary,Morbi,2024-04-26 20:28:39,1669.26,Flipkart,Utilities,0
3027,Damini Oak,Aurangabad,2024-05-23 00:09:06,9402.63,Big Bazaar,Travel,0
3028,Mitesh Shankar,Nizamabad,2024-10-10 19:56:01,18676.91,Swiggy,Recharge & Bills,0
3029,Ishwar Bhalla,Bhind,2024-11-29 01:23:48,16186.37,Flipkart,Food & Dining,0
3030,Kamya Sha,Bikaner,2024-12-05 12:28:41,494.13,Swiggy,Travel,0
3031,Jagdish Sawhney,Karaikudi,2024-06-24 09:18:26,32429.28,Flipkart,Clothing,0
3032,Deepa Sampath,Patiala,2024-11-17 20:31:13,15383.15,Paytm Mall,Utilities,0
3033,Robert Wable,Sonipat,2024-04-09 13:27:31,1185.32,Snapdeal,Travel,0
3034,Kalpit Peri,Nagercoil,2024-12-22 05:02:44,34755.47,Swiggy,Travel,0
3035,Advay Pathak,Shivpuri,2024-05-05 14:12:31,12703.48,Zomato,Recharge & Bills,0
3036,Mitali Koshy,New Delhi,2024-04-20 10:36:57,33959.94,Myntra,Groceries,0
3037,Triveni Kala,Navi Mumbai,2024-11-04 13:05:34,43883.89,Tata Cliq,Electronics,0
3038,Vasana Sinha,Siwan,2024-04-16 20:07:03,38726.22,Snapdeal,Health & Wellness,0
3039,Wakeeta Khanna,Hubli–Dharwad,2024-09-10 11:58:28,8284.9,Big Bazaar,Entertainment,0
3040,Yashvi Kant,Begusarai,2024-08-24 07:45:45,48265.26,Tata Cliq,Transport,0
3041,Ishaan Savant,Bongaigaon,2025-01-29 12:55:41,28442.61,Big Bazaar,Clothing,0
3042,Rishi Grover,Loni,2024-04-11 20:28:14,39449.61,Amazon India,Electronics,0
3043,Praneel Bajwa,Jamshedpur,2024-12-10 11:25:22,38314.57,Zomato,Travel,0
3044,Kashish Jain,Ratlam,2024-03-11 12:53:26,23083.33,Big Bazaar,Transport,0
3045,Vasatika Bhatia,Kollam,2024-03-21 19:49:42,15133.99,Flipkart,Clothing,0
3046,Ishani Rajagopal,Jehanabad,2024-05-16 00:56:59,10245.77,Flipkart,Transport,0
3047,Jeremiah Grover,Aizawl,2024-07-28 00:37:59,27811.88,Zomato,Groceries,0
3048,Jeremiah Dass,Sirsa,2024-09-14 14:41:38,17301.12,Paytm Mall,Utilities,0
3049,Guneet Chowdhury,Allahabad,2024-03-31 06:15:20,34969.11,Paytm Mall,Health & Wellness,0
3050,Tristan Saran,Shimoga,2025-01-20 07:31:20,35340.58,Flipkart,Health & Wellness,0
3051,Neha Loyal,Kozhikode,2024-06-07 05:39:21,38175.91,Big Bazaar,Health & Wellness,0
3052,Falguni Koshy,Adoni,2024-08-21 09:28:41,44911.26,Swiggy,Recharge & Bills,0
3053,Maya Bal,Mahbubnagar,2025-01-10 07:58:09,3675.67,Paytm Mall,Recharge & Bills,1
3054,Aarna Vala,Gudivada,2024-12-09 16:01:58,44290.85,Big Bazaar,Transport,0
3055,Janani Raj,Mahbubnagar,2024-06-02 19:36:09,17058.56,Amazon India,Recharge & Bills,0
3056,Laksh Mital,Medininagar,2024-09-19 14:38:10,19969.22,Flipkart,Transport,0
3057,Manbir Sharaf,Nellore,2024-10-01 11:21:25,9479.73,Reliance Digital,Entertainment,0
3058,Hemang Bahl,Mau,2025-01-11 06:01:45,17045.37,Big Bazaar,Health & Wellness,0
3059,Tanvi Mandal,Bokaro,2024-05-11 22:08:03,15623.49,Paytm Mall,Groceries,0
3060,Rushil Vyas,Silchar,2024-10-22 14:13:14,47755.35,Big Bazaar,Clothing,0
3061,Sara Chander,Gorakhpur,2025-01-23 16:23:33,25915.69,Flipkart,Travel,0
3062,Bimala Rout,Anantapuram,2024-07-04 05:51:09,17379.71,Flipkart,Health & Wellness,0
3063,Baljiwan Chana,Anand,2024-11-20 14:00:38,710.0,Zomato,Clothing,0
3064,Nandini Gour,Bongaigaon,2025-01-12 19:01:03,19261.12,Paytm Mall,Groceries,0
3065,Yashica Edwin,Raurkela Industrial Township,2024-08-04 15:30:38,48000.06,Swiggy,Health & Wellness,0
3066,Diya Khurana,Motihari,2024-09-11 05:32:38,15217.43,Myntra,Electronics,0
3067,Janya Majumdar,Bharatpur,2024-03-28 12:23:31,40140.68,Paytm Mall,Utilities,0
3068,Anita Bhardwaj,Farrukhabad,2024-04-24 11:42:08,23730.01,Zomato,Utilities,0
3069,Bhavani Bhalla,Ambattur,2025-01-05 11:14:44,5672.44,Big Bazaar,Health & Wellness,0
3070,Kavya Rai,Bhilai,2024-06-19 13:52:44,19235.24,Flipkart,Clothing,1
3071,Eshana Agrawal,Vijayanagaram,2024-12-06 07:33:40,47415.24,Snapdeal,Entertainment,0
3072,Rohan Toor,Warangal,2024-09-22 16:45:46,40660.47,Paytm Mall,Health & Wellness,1
3073,Dakshesh Barman,Bahraich,2024-09-09 14:22:20,14157.53,Flipkart,Travel,0
3074,Hema Gandhi,Ongole,2024-06-21 03:17:26,2598.67,Snapdeal,Food & Dining,0
3075,Amara Datta,Vijayanagaram,2024-12-30 22:28:48,16939.34,Myntra,Groceries,0
3076,Abha Setty,Katni,2024-05-08 17:17:22,9018.54,Zomato,Health & Wellness,1
3077,Vedhika Dash,Bongaigaon,2024-05-04 13:45:14,16299.16,Amazon India,Recharge & Bills,0
3078,Edhitha Yogi,Raiganj,2024-06-22 23:40:40,36622.03,Tata Cliq,Health & Wellness,0
3079,Kai Krishna,Ranchi,2024-10-24 18:07:00,4293.94,Flipkart,Clothing,0
3080,Fariq Kata,Nizamabad,2024-03-22 21:50:39,31682.71,Swiggy,Entertainment,0
3081,Pushti Ranganathan,Anantapur,2024-06-15 03:36:18,22955.74,Snapdeal,Transport,0
3082,Advika Dugal,Muzaffarnagar,2024-05-10 05:35:37,45188.67,Tata Cliq,Recharge & Bills,0
3083,Kala Rege,Visakhapatnam,2024-06-26 09:40:26,3919.15,Zomato,Groceries,0
3084,Raghav Chahal,Saharsa,2024-07-08 09:28:44,48844.48,Flipkart,Health & Wellness,0
3085,Timothy Bhatnagar,Junagadh,2024-07-18 19:25:43,36297.41,Zomato,Entertainment,0
3086,Aayush Jani,Raiganj,2024-05-21 15:22:35,1216.94,Myntra,Electronics,0
3087,Teerth Tiwari,Anantapur,2024-08-17 13:38:07,21728.42,Flipkart,Transport,0
3088,Tanmayi Kar,Srikakulam,2024-09-05 17:57:55,49746.43,Snapdeal,Utilities,0
3089,Xavier Hora,Patna,2024-09-26 21:37:02,39706.8,Amazon India,Food & Dining,0
3090,Arunima Das,Karnal,2025-01-19 00:57:29,10838.94,Swiggy,Entertainment,0
3091,Gaurav Rout,Tinsukia,2024-12-11 15:32:02,38937.62,Myntra,Utilities,0
3092,Widisha Mane,Nagpur,2024-03-11 00:25:44,30270.67,Big Bazaar,Entertainment,0
3093,Chatresh Ramakrishnan,Machilipatnam,2024-11-10 00:35:30,20418.42,Amazon India,Health & Wellness,0
3094,Faras Manne,Thanjavur,2024-08-03 09:24:44,13810.96,Paytm Mall,Recharge & Bills,0
3095,Eta Ramachandran,Shivpuri,2024-05-23 01:26:49,31779.35,Flipkart,Transport,0
3096,Sneha Sankar,Gurgaon,2024-07-13 14:14:20,35479.52,Reliance Digital,Electronics,0
3097,Simon Chakraborty,Nashik,2024-11-13 00:14:22,36435.38,Snapdeal,Travel,0
3098,Hiral Virk,Nandyal,2024-12-10 22:35:20,31775.16,Zomato,Utilities,0
3099,Naksh Sharaf,Nangloi Jat,2025-02-22 22:33:59,46500.65,Amazon India,Food & Dining,0
3100,Yochana Sanghvi,Etawah,2024-10-04 05:33:49,17383.68,Paytm Mall,Clothing,0
3101,Tanish Narayan,Korba,2024-04-04 10:09:49,37154.3,Reliance Digital,Utilities,0
3102,Harish Bahri,Thiruvananthapuram,2025-02-07 10:40:07,33682.0,Myntra,Health & Wellness,1
3103,Aditya Sandal,Aligarh,2024-11-27 17:52:09,42629.35,Flipkart,Travel,0
3104,Jason Dugar,Kharagpur,2024-10-27 10:33:16,17330.43,Reliance Digital,Utilities,0
3105,Qabil Bobal,Vijayawada,2024-05-02 22:58:48,14661.97,Zomato,Travel,0
3106,Hemangini Shan,Phusro,2024-06-06 10:04:19,1575.27,Snapdeal,Recharge & Bills,0
3107,Wishi Madan,Guwahati,2024-09-01 16:50:51,17646.16,Swiggy,Health & Wellness,0
3108,Dalaja Das,Madurai,2025-01-01 16:24:00,1268.08,Myntra,Utilities,0
3109,Ronith Shere,Varanasi,2024-06-30 06:11:13,49485.04,Swiggy,Utilities,0
3110,Utkarsh Agrawal,Hubli–Dharwad,2024-11-30 20:33:37,30395.37,Flipkart,Electronics,0
3111,Jacob Venkatesh,Kishanganj,2024-12-17 16:26:50,10644.13,Flipkart,Recharge & Bills,0
3112,Falguni Seth,Delhi,2024-06-21 11:41:25,43258.18,Swiggy,Utilities,0
3113,Dhriti Kata,Bilaspur,2024-05-24 05:25:48,37588.92,Swiggy,Recharge & Bills,0
3114,Vansha Maharaj,Bilaspur,2024-12-23 17:40:50,38547.93,Flipkart,Food & Dining,0
3115,Zansi Datta,Danapur,2025-02-21 19:35:23,26672.17,Reliance Digital,Health & Wellness,0
3116,Samuel Kapoor,Bahraich,2024-10-23 12:21:38,23249.31,Paytm Mall,Clothing,0
3117,Shivansh Deep,Maheshtala,2025-02-15 13:51:50,8963.57,Myntra,Groceries,0
3118,Saumya Subramaniam,Kottayam,2024-07-10 19:40:28,16769.34,Paytm Mall,Clothing,0
3119,Guneet Sawhney,Ghaziabad,2024-05-05 01:33:30,5006.32,Snapdeal,Health & Wellness,0
3120,Nilima Deol,Kishanganj,2025-02-04 03:40:01,20573.66,Amazon India,Recharge & Bills,0
